71049, 2016-02-13T12:43:27.950000Z, 54.493656, -118.49825, 6.016, -9.0, 1 
71050, 2016-02-13T17:43:13.060000Z, 54.506104, -118.486084, 6.553, -9.0, 1 
16, 2016-02-13T20:11:41.280000Z, 54.883667, -118.4235, 2.69, -9.0, 0 
70145, 2016-02-14T01:27:29.860000Z, 54.490002, -118.495239, 6.642, -9.0, 1 
70146, 2016-02-14T08:30:21.990000Z, 54.537382, -118.562199, 6.151, -9.0, 1 
17, 2016-02-15T16:17:25.890000Z, 54.456167, -118.343833, 2.01, -9.0, 0 
18, 2016-02-15T16:18:04.970000Z, 54.611, -117.816833, 0.0, -9.0, 0 
19, 2016-02-15T16:41:58.160000Z, 54.8775, -117.594833, 4.16, -9.0, 0 
20, 2016-02-16T07:24:48.270000Z, 54.435, -118.439833, 1.81, -9.0, 0 
82498, 2016-02-17T04:02:00.750000Z, 54.490853, -118.521159, 6.154, -9.0, 1 
21, 2016-02-17T13:26:41.000000Z, 54.756333, -117.883833, 3.0, 0.66, 0 
70148, 2016-02-20T01:53:22.840000Z, 54.419674, -117.284505, 3.5, -9.0, 1 
70149, 2016-02-20T01:56:45.140000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
70147, 2016-02-20T23:17:08.900000Z, 54.483207, -118.521875, 5.081, -9.0, 1 
68665, 2016-02-21T09:53:22.600000Z, 54.489994, -118.495239, 6.646, -9.0, 1 
69663, 2016-02-22T01:58:02.300000Z, 54.491805, -118.518555, 3.571, -9.0, 1 
69662, 2016-02-22T20:11:06.360000Z, 54.492651, -118.532804, 6.04, -9.0, 1 
69664, 2016-02-22T20:46:30.880000Z, 54.493115, -118.519979, 3.283, -9.0, 1 
63813, 2016-02-23T21:34:22.260000Z, 54.537284, -118.530973, 3.688, -9.0, 1 
66493, 2016-02-24T19:35:03.740000Z, 54.537284, -118.530973, 3.688, -9.0, 1 
67038, 2016-02-26T04:34:47.790000Z, 54.496053, -118.490218, 3.501, -9.0, 1 
85911, 2016-02-27T04:16:49.920000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
22, 2016-02-27T04:17:50.200000Z, 54.41967, -117.284497, 3.499, -9.0, 1 
85910, 2016-02-27T15:01:41.240000Z, 54.423833, -117.337, 1.29, -9.0, 0 
85912, 2016-02-27T15:26:39.400000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
85913, 2016-02-27T16:32:41.120000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
86629, 2016-02-28T06:22:06.560000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
86630, 2016-02-28T13:30:54.040000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
86634, 2016-02-28T14:31:04.720000Z, 54.516138, -118.525212, 2.591, -9.0, 1 
86633, 2016-02-28T20:03:52.240000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
23, 2016-02-28T20:57:02.000000Z, 54.4485, -117.288833, 3.0, 1.8, 0 
86632, 2016-02-28T21:49:43.760000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
86631, 2016-02-28T23:21:49.660000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
82511, 2016-02-29T06:42:15.040000Z, 54.4485, -117.288833, 3.0, -9.0, 0 
82510, 2016-02-29T10:08:31.720000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
82509, 2016-02-29T15:07:22.640000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
82508, 2016-02-29T23:02:01.520000Z, 54.509257, -118.537329, 4.774, -9.0, 1 
81812, 2016-03-01T03:11:10.900000Z, 54.35, -117.6, 2.05, -9.0, 0 
24, 2016-03-01T04:11:40.930000Z, 54.6845, -118.128333, 0.01, -9.0, 0 
25, 2016-03-01T05:35:16.560000Z, 54.134833, -119.262167, 46.55, -9.0, 0 
26, 2016-03-01T10:46:24.670000Z, 54.8775, -118.604333, 0.0, -9.0, 0 
81811, 2016-03-01T11:04:02.640000Z, 54.35, -117.6, 2.05, -9.0, 0 
81813, 2016-03-01T20:20:43.760000Z, 54.419667, -117.2845, 3.5, -9.0, 0 
